Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
MPI,call,100,140,0.02,0.75,1,65536,750,1,9.182560045,9.061838309,6.973619649,-1.796380351
MPI,call,100,140,0.02,0.75,1,65536,750,2,4.80834677,4.681710645,6.92961533,-1.84038467
MPI,call,100,140,0.02,0.75,1,65536,750,4,2.468706433,2.336465845,6.952706863,-1.817293137
MPI,call,100,140,0.02,0.75,1,65536,750,8,1.352010984,1.201066189,6.924417048,-1.845582952
MPI,call,100,140,0.02,0.75,1,65536,750,16,0.857798518,0.654221254,7.011994625,-1.758005375
MPI,call,100,140,0.02,0.75,1,65536,750,32,0.722065245,0.400602619,7.079081249,-1.690918751
MPI,call,100,140,0.02,0.75,1,65536,750,64,1.04582813,0.450286183,6.762550344,-2.007449656
MPI,call,100,140,0.02,0.75,1,65536,1000,1,12.59907836,12.47979408,6.908534745,-1.861465255
MPI,call,100,140,0.02,0.75,1,65536,1000,2,6.314132911,6.183563009,6.977883207,-1.792116793
MPI,call,100,140,0.02,0.75,1,65536,1000,4,3.243918343,3.103841135,6.831154821,-1.938845179
MPI,call,100,140,0.02,0.75,1,65536,1000,8,1.716161562,1.563467274,6.964482961,-1.805517039
MPI,call,100,140,0.02,0.75,1,65536,1000,16,1.125343499,0.91194716,6.93015193,-1.83984807
MPI,call,100,140,0.02,0.75,1,65536,1000,32,0.855385283,0.532780616,6.979514014,-1.790485986
MPI,call,100,140,0.02,0.75,1,65536,1000,64,1.225993628,0.604362953,6.886378476,-1.883621524
MPI,call,100,140,0.02,0.75,1,131072,50,1,1.360435047,1.236930282,6.765285892,-2.004714108
MPI,call,100,140,0.02,0.75,1,131072,50,2,0.746158207,0.617983306,6.732997874,-2.037002126
MPI,call,100,140,0.02,0.75,1,131072,50,4,0.453713141,0.316512202,6.769984545,-2.000015455
MPI,call,100,140,0.02,0.75,1,131072,50,8,0.327254113,0.179852292,6.763566724,-2.006433276
MPI,call,100,140,0.02,0.75,1,131072,50,16,0.342333542,0.10702865,6.683406586,-2.086593414
MPI,call,100,140,0.02,0.75,1,131072,50,32,0.39032477,0.055305984,6.643950788,-2.126049212
MPI,call,100,140,0.02,0.75,1,131072,50,64,0.708246997,0.05642127,6.732802444,-2.037197556
MPI,call,100,140,0.02,0.75,1,131072,100,1,2.604828776,2.482404624,6.952392875,-1.817607125
MPI,call,100,140,0.02,0.75,1,131072,100,2,1.387300889,1.261723307,6.7377976,-2.0322024
MPI,call,100,140,0.02,0.75,1,131072,100,4,0.771852442,0.633732016,6.884019786,-1.885980214
MPI,call,100,140,0.02,0.75,1,131072,100,8,0.479321827,0.321292726,6.877525871,-1.892474129
MPI,call,100,140,0.02,0.75,1,131072,100,16,0.404552844,0.176232503,6.884640845,-1.885359155
MPI,call,100,140,0.02,0.75,1,131072,100,32,0.4362465,0.113214813,6.832271494,-1.937728506
MPI,call,100,140,0.02,0.75,1,131072,100,64,0.696900363,0.122601171,6.799919435,-1.970080565
MPI,call,100,140,0.02,0.75,1,131072,250,1,6.250473876,6.128672614,6.857172532,-1.912827468
MPI,call,100,140,0.02,0.75,1,131072,250,2,3.308573455,3.178554431,6.817668041,-1.952331959
MPI,call,100,140,0.02,0.75,1,131072,250,4,1.799756824,1.657480965,6.914608586,-1.855391414
MPI,call,100,140,0.02,0.75,1,131072,250,8,0.958409004,0.803504367,6.858523219,-1.911476781
MPI,call,100,140,0.02,0.75,1,131072,250,16,0.71986141,0.507800311,6.946718977,-1.823281023
MPI,call,100,140,0.02,0.75,1,131072,250,32,0.630563575,0.266721815,6.783153456,-1.986846544
MPI,call,100,140,0.02,0.75,1,131072,250,64,0.975997773,0.35501102,6.887566673,-1.882433327
MPI,call,100,140,0.02,0.75,1,131072,500,1,12.38507619,12.26419811,6.781852078,-1.988147922
MPI,call,100,140,0.02,0.75,1,131072,500,2,6.310346419,6.18722991,6.846487206,-1.923512794
MPI,call,100,140,0.02,0.75,1,131072,500,4,3.284859586,3.139793284,6.875453907,-1.894546093
MPI,call,100,140,0.02,0.75,1,131072,500,8,1.788166575,1.625779299,6.879927332,-1.890072668
MPI,call,100,140,0.02,0.75,1,131072,500,16,1.088454522,0.873846192,6.871059926,-1.898940074
MPI,call,100,140,0.02,0.75,1,131072,500,32,0.846904695,0.531158059,7.012070048,-1.757929952
MPI,call,100,140,0.02,0.75,1,131072,500,64,1.190087067,0.566885778,6.957967336,-1.812032664
MPI,call,100,140,0.02,0.75,1,131072,750,1,18.35230695,18.23475255,6.826868298,-1.943131702
MPI,call,100,140,0.02,0.75,1,131072,750,2,9.350916412,9.223739746,6.861829049,-1.908170951
MPI,call,100,140,0.02,0.75,1,131072,750,4,4.780691191,4.641764914,6.797454852,-1.972545148
MPI,call,100,140,0.02,0.75,1,131072,750,8,2.500357692,2.341905965,7.026234502,-1.743765498
MPI,call,100,140,0.02,0.75,1,131072,750,16,1.445825507,1.23006864,6.894306233,-1.875693767
MPI,call,100,140,0.02,0.75,1,131072,750,32,1.136343997,0.800956595,6.931568706,-1.838431294
MPI,call,100,140,0.02,0.75,1,131072,750,64,1.494569718,0.917962246,6.955145729,-1.814854271
MPI,call,100,140,0.02,0.75,1,131072,1000,1,24.54873821,24.42751553,6.976696899,-1.793303101
MPI,call,100,140,0.02,0.75,1,131072,1000,2,12.57578553,12.43757753,6.906059469,-1.863940531
MPI,call,100,140,0.02,0.75,1,131072,1000,4,6.428734529,6.291702899,6.914332908,-1.855667092
MPI,call,100,140,0.02,0.75,1,131072,1000,8,3.266697955,3.107788031,6.835650129,-1.934349871
MPI,call,100,140,0.02,0.75,1,131072,1000,16,1.837441603,1.614250464,6.856844468,-1.913155532
MPI,call,100,140,0.02,0.75,1,131072,1000,32,1.374612891,1.066679051,6.814851614,-1.955148386
MPI,call,100,140,0.02,0.75,1,131072,1000,64,1.71456682,1.117143472,6.949592926,-1.820407074
Hybrid,call,100,140,0.02,0.75,1,1024,50,1001,0.132040897,0.009942474,7.293472903,-1.476527097
Hybrid,call,100,140,0.02,0.75,1,1024,100,1001,0.142635533,0.019501962,6.86666212,-1.90333788
Hybrid,call,100,140,0.02,0.75,1,1024,250,1001,0.171847124,0.048445358,6.501302828,-2.268697172
Hybrid,call,100,140,0.02,0.75,1,1024,500,1001,0.219442177,0.096527445,6.907178251,-1.862821749
Hybrid,call,100,140,0.02,0.75,1,1024,750,1001,0.267647078,0.14577811,6.871327868,-1.898672132
Hybrid,call,100,140,0.02,0.75,1,1024,1000,1001,0.314182582,0.191425895,8.202491769,-0.5675082313
Hybrid,call,100,140,0.02,0.75,1,8192,50,1001,0.197810611,0.077882449,6.836350242,-1.933649758
Hybrid,call,100,140,0.02,0.75,1,8192,100,1001,0.277447061,0.155215783,6.969770016,-1.800229984
Hybrid,call,100,140,0.02,0.75,1,8192,250,1001,0.505586111,0.384738861,7.005367499,-1.764632501
Hybrid,call,100,140,0.02,0.75,1,8192,500,1001,0.888109601,0.766144378,6.889816363,-1.880183637
Hybrid,call,100,140,0.02,0.75,1,8192,750,1001,1.258060811,1.135360151,7.404207678,-1.365792322
Hybrid,call,100,140,0.02,0.75,1,8192,1000,1001,1.649888496,1.5203519,6.638075726,-2.131924274
Hybrid,call,100,140,0.02,0.75,1,16384,50,1001,0.277848871,0.155666747,6.797050463,-1.972949537
Hybrid,call,100,140,0.02,0.75,1,16384,100,1001,0.459084041,0.336508616,7.011761079,-1.758238921
Hybrid,call,100,140,0.02,0.75,1,16384,250,1001,0.886641029,0.761374073,6.622032165,-2.147967835
Hybrid,call,100,140,0.02,0.75,1,16384,500,1001,1.685975194,1.563157528,7.086111087,-1.683888913
Hybrid,call,100,140,0.02,0.75,1,16384,750,1001,2.41229313,2.290282825,6.680401987,-2.089598013
Hybrid,call,100,140,0.02,0.75,1,16384,1000,1001,3.188513535,3.066860447,7.002349778,-1.767650222
Hybrid,call,100,140,0.02,0.75,1,65536,50,1001,0.735701661,0.613544178,6.563749547,-2.206250453
Hybrid,call,100,140,0.02,0.75,1,65536,100,1001,1.355181421,1.228138056,6.861607606,-1.908392394
Hybrid,call,100,140,0.02,0.75,1,65536,250,1001,3.150107597,3.029350303,6.759314932,-2.010685068
Hybrid,call,100,140,0.02,0.75,1,65536,500,1001,6.368829366,6.247006091,6.994564039,-1.775435961
Hybrid,call,100,140,0.02,0.75,1,65536,750,1001,9.213200397,9.09215845,6.933238303,-1.836761697
Hybrid,call,100,140,0.02,0.75,1,65536,1000,1001,12.24801433,12.12677956,6.863360708,-1.906639292
Hybrid,call,100,140,0.02,0.75,1,131072,50,1001,1.348829887,1.225567057,6.67458136,-2.09541864
Hybrid,call,100,140,0.02,0.75,1,131072,100,1001,2.611640004,2.491109856,6.871204664,-1.898795336
Hybrid,call,100,140,0.02,0.75,1,131072,250,1001,6.145524715,6.02275677,6.975885446,-1.794114554
Hybrid,call,100,140,0.02,0.75,1,131072,500,1001,12.29164232,12.17473698,6.909303077,-1.860696923
Hybrid,call,100,140,0.02,0.75,1,131072,750,1001,18.48553232,18.36437836,6.939143348,-1.830856652
Hybrid,call,100,140,0.02,0.75,1,131072,1000,1001,24.61306419,24.48807282,6.812494739,-1.957505261
Hybrid,call,100,140,0.02,0.75,1,1024,50,2002,0.135366789,0.006524874,6.651436377,-2.118563623
Hybrid,call,100,140,0.02,0.75,1,1024,50,2004,0.1313966,0.00522354,6.690036759,-2.079963241
Hybrid,call,100,140,0.02,0.75,1,1024,50,2008,0.141319269,0.010142215,6.674318101,-2.095681899
Hybrid,call,100,140,0.02,0.75,1,1024,50,4002,0.142030108,0.004322707,6.300946225,-2.469053775
Hybrid,call,100,140,0.02,0.75,1,1024,50,4004,0.147358984,0.003261401,7.367290837,-1.402709163
Hybrid,call,100,140,0.02,0.75,1,1024,50,4008,0.14684222,0.00409483,7.351049522,-1.418950478
Hybrid,call,100,140,0.02,0.75,1,1024,50,8002,0.191369286,0.002257206,7.58704689,-1.18295311
Hybrid,call,100,140,0.02,0.75,1,1024,50,8004,0.157559657,0.002905215,6.227270928,-2.542729072
Hybrid,call,100,140,0.02,0.75,1,1024,50,8008,0.179182602,0.002100913,6.235451632,-2.534548368
Hybrid,call,100,140,0.02,0.75,1,1024,100,2002,0.143698749,0.012545206,6.401699471,-2.368300529
Hybrid,call,100,140,0.02,0.75,1,1024,100,2004,0.143186146,0.012558592,6.402080077,-2.367919923
Hybrid,call,100,140,0.02,0.75,1,1024,100,2008,0.143036952,0.012540624,6.401939256,-2.368060744
Hybrid,call,100,140,0.02,0.75,1,1024,100,4002,0.145093343,0.007547753,6.796286718,-1.973713282
Hybrid,call,100,140,0.02,0.75,1,1024,100,4004,0.150376453,0.007484849,6.794209986,-1.975790014
Hybrid,call,100,140,0.02,0.75,1,1024,100,4008,0.148759435,0.007399621,6.807410129,-1.962589871
Hybrid,call,100,140,0.02,0.75,1,1024,100,8002,0.152544406,0.004139814,6.672274217,-2.097725783
Hybrid,call,100,140,0.02,0.75,1,1024,100,8004,0.148531558,0.003906832,6.668745053,-2.101254947
Hybrid,call,100,140,0.02,0.75,1,1024,100,8008,0.152804461,0.004026864,6.669434636,-2.100565364
Hybrid,call,100,140,0.02,0.75,1,1024,250,2002,0.157022401,0.026868802,7.850518254,-0.9194817458
Hybrid,call,100,140,0.02,0.75,1,1024,250,2004,0.15707477,0.02757321,7.696688431,-1.073311569
Hybrid,call,100,140,0.02,0.75,1,1024,250,2008,0.158083198,0.031911348,7.69705789,-1.07294211
Hybrid,call,100,140,0.02,0.75,1,1024,250,4002,0.150716867,0.013711514,6.900324858,-1.869675142
Hybrid,call,100,140,0.02,0.75,1,1024,250,4004,0.152931384,0.014601534,6.894216953,-1.875783047
Hybrid,call,100,140,0.02,0.75,1,1024,250,4008,0.153165966,0.015296853,6.021976335,-2.748023665
Hybrid,call,100,140,0.02,0.75,1,1024,250,8002,0.158337989,0.008610807,6.400345463,-2.369654537
Hybrid,call,100,140,0.02,0.75,1,1024,250,8004,0.152882139,0.009429807,6.399473821,-2.370526179
Hybrid,call,100,140,0.02,0.75,1,1024,250,8008,0.164059632,0.009053251,7.005773673,-1.764226327
Hybrid,call,100,140,0.02,0.75,1,1024,500,2002,0.185575701,0.049998193,5.260702735,-3.509297265
Hybrid,call,100,140,0.02,0.75,1,1024,500,2004,0.187500009,0.052531741,5.261822282,-3.508177718
Hybrid,call,100,140,0.02,0.75,1,1024,500,2008,0.181854419,0.049806211,5.262261412,-3.507738588
Hybrid,call,100,140,0.02,0.75,1,1024,500,4002,0.164629325,0.027032439,7.187534178,-1.582465822
Hybrid,call,100,140,0.02,0.75,1,1024,500,4004,0.165972368,0.027554601,7.184888776,-1.585111224
Hybrid,call,100,140,0.02,0.75,1,1024,500,4008,0.164989606,0.026335619,7.183669233,-1.586330767
Hybrid,call,100,140,0.02,0.75,1,1024,500,8002,0.167954816,0.014262232,6.697096133,-2.072903867
Hybrid,call,100,140,0.02,0.75,1,1024,500,8004,0.165674528,0.016094905,6.806411144,-1.963588856
Hybrid,call,100,140,0.02,0.75,1,1024,500,8008,0.172520437,0.017559111,6.805877007,-1.964122993
Hybrid,call,100,140,0.02,0.75,1,1024,750,2002,0.207480764,0.075806905,7.993488285,-0.7765117153
Hybrid,call,100,140,0.02,0.75,1,1024,750,2004,0.20892834,0.076897148,7.84353869,-0.9264613104
Hybrid,call,100,140,0.02,0.75,1,1024,750,2008,0.206669065,0.075491675,7.845697856,-0.924302144
Hybrid,call,100,140,0.02,0.75,1,1024,750,4002,0.18073702,0.041566138,8.92364675,0.1536467497
Hybrid,call,100,140,0.02,0.75,1,1024,750,4004,0.174462581,0.040173029,8.921102347,0.1511023475
Hybrid,call,100,140,0.02,0.75,1,1024,750,4008,0.178119916,0.041470167,7.116695638,-1.653304362
Hybrid,call,100,140,0.02,0.75,1,1024,750,8002,0.177305568,0.027700862,6.258699114,-2.511300886
Hybrid,call,100,140,0.02,0.75,1,1024,750,8004,0.200231638,0.020530216,6.259099433,-2.510900567
Hybrid,call,100,140,0.02,0.75,1,1024,750,8008,0.177548322,0.019509828,6.435419754,-2.334580246
Hybrid,call,100,140,0.02,0.75,1,1024,1000,2002,0.226471424,0.098745673,5.87063743,-2.89936257
Hybrid,call,100,140,0.02,0.75,1,1024,1000,2004,0.237016521,0.106527419,5.869824071,-2.900175929
Hybrid,call,100,140,0.02,0.75,1,1024,1000,2008,0.231163014,0.099752507,6.604321608,-2.165678392
Hybrid,call,100,140,0.02,0.75,1,1024,1000,4002,0.196741495,0.056654962,7.814732611,-0.955267389
Hybrid,call,100,140,0.02,0.75,1,1024,1000,4004,0.19022261,0.052203057,7.81519924,-0.9548007598
Hybrid,call,100,140,0.02,0.75,1,1024,1000,4008,0.193231453,0.050639412,7.814693102,-0.9553068976
Hybrid,call,100,140,0.02,0.75,1,1024,1000,8002,0.196185265,0.036624303,5.725781287,-3.044218713
Hybrid,call,100,140,0.02,0.75,1,1024,1000,8004,0.221684037,0.032858143,5.723233655,-3.046766345
Hybrid,call,100,140,0.02,0.75,1,1024,1000,8008,0.197407291,0.034331024,5.726140672,-3.043859328
Hybrid,call,100,140,0.02,0.75,1,8192,50,2002,0.174786921,0.044305627,6.103793436,-2.666206564
Hybrid,call,100,140,0.02,0.75,1,8192,50,2004,0.172741109,0.042643946,5.793303168,-2.976696832
Hybrid,call,100,140,0.02,0.75,1,8192,50,2008,0.172728962,0.042667218,5.75204064,-3.01795936
Hybrid,call,100,140,0.02,0.75,1,8192,50,4002,0.163793631,0.021836487,6.773680745,-1.996319255
Hybrid,call,100,140,0.02,0.75,1,8192,50,4004,0.161444999,0.021798626,6.959227829,-1.810772171
Hybrid,call,100,140,0.02,0.75,1,8192,50,4008,0.164798161,0.028508865,6.967915759,-1.802084241
Hybrid,call,100,140,0.02,0.75,1,8192,50,8002,0.162394435,0.014684643,6.732696383,-2.037303617
Hybrid,call,100,140,0.02,0.75,1,8192,50,8004,0.167581426,0.014499334,6.805040289,-1.964959711
Hybrid,call,100,140,0.02,0.75,1,8192,50,8008,0.195573798,0.015239417,6.796288803,-1.973711197
Hybrid,call,100,140,0.02,0.75,1,8192,100,2002,0.212854719,0.087777881,6.917208809,-1.852791191
Hybrid,call,100,140,0.02,0.75,1,8192,100,2004,0.209840753,0.079994258,6.897044313,-1.872955687
Hybrid,call,100,140,0.02,0.75,1,8192,100,2008,0.210162157,0.079298062,6.258814534,-2.511185466
Hybrid,call,100,140,0.02,0.75,1,8192,100,4002,0.180578872,0.041734923,6.215651741,-2.554348259
Hybrid,call,100,140,0.02,0.75,1,8192,100,4004,0.191923446,0.050975243,6.292374851,-2.477625149
Hybrid,call,100,140,0.02,0.75,1,8192,100,4008,0.19768029,0.058056049,6.627334287,-2.142665713
Hybrid,call,100,140,0.02,0.75,1,8192,100,8002,0.179412617,0.028508988,6.863097046,-1.906902954
Hybrid,call,100,140,0.02,0.75,1,8192,100,8004,0.17966764,0.02723663,6.862659231,-1.907340769
Hybrid,call,100,140,0.02,0.75,1,8192,100,8008,0.176611186,0.021454258,7.231423379,-1.538576621
Hybrid,call,100,140,0.02,0.75,1,8192,250,2002,0.326663334,0.195112292,7.875054899,-0.8949451013
Hybrid,call,100,140,0.02,0.75,1,8192,250,2004,0.327434761,0.193850634,7.909857466,-0.8601425338
Hybrid,call,100,140,0.02,0.75,1,8192,250,2008,0.326641291,0.19666116,7.047138791,-1.722861209
Hybrid,call,100,140,0.02,0.75,1,8192,250,4002,0.239676619,0.099768322,7.162208605,-1.607791395
Hybrid,call,100,140,0.02,0.75,1,8192,250,4004,0.239801137,0.099072031,6.879736669,-1.890263331
Hybrid,call,100,140,0.02,0.75,1,8192,250,4008,0.239597174,0.103504053,6.882844424,-1.887155576
Hybrid,call,100,140,0.02,0.75,1,8192,250,8002,0.215471202,0.058544943,6.968039239,-1.801960761
Hybrid,call,100,140,0.02,0.75,1,8192,250,8004,0.214181257,0.067863569,7.324814079,-1.445185921
Hybrid,call,100,140,0.02,0.75,1,8192,250,8008,0.207201659,0.060818647,7.326958223,-1.443041777
Hybrid,call,100,140,0.02,0.75,1,8192,500,2002,0.535956997,0.39746495,7.092400114,-1.677599886
Hybrid,call,100,140,0.02,0.75,1,8192,500,2004,0.546747513,0.418220358,6.795244924,-1.974755076
Hybrid,call,100,140,0.02,0.75,1,8192,500,2008,0.531579434,0.398651276,6.831881995,-1.938118005
Hybrid,call,100,140,0.02,0.75,1,8192,500,4002,0.340334989,0.196753284,6.813715026,-1.956284974
Hybrid,call,100,140,0.02,0.75,1,8192,500,4004,0.346533293,0.203934559,6.51298054,-2.25701946
Hybrid,call,100,140,0.02,0.75,1,8192,500,4008,0.33983282,0.198771373,6.512970671,-2.257029329
Hybrid,call,100,140,0.02,0.75,1,8192,500,8002,0.307848636,0.121863008,6.633062454,-2.136937546
Hybrid,call,100,140,0.02,0.75,1,8192,500,8004,0.316843345,0.133502016,6.633715094,-2.136284906
Hybrid,call,100,140,0.02,0.75,1,8192,500,8008,0.273770392,0.11369952,6.634103968,-2.135896032
Hybrid,call,100,140,0.02,0.75,1,8192,750,2002,0.712482244,0.584438414,6.60399313,-2.16600687
Hybrid,call,100,140,0.02,0.75,1,8192,750,2004,0.722531667,0.593471208,7.075607967,-1.694392033
Hybrid,call,100,140,0.02,0.75,1,8192,750,2008,0.718342082,0.586135032,7.124521186,-1.645478814
Hybrid,call,100,140,0.02,0.75,1,8192,750,4002,0.451686465,0.316944218,7.189799247,-1.580200753
Hybrid,call,100,140,0.02,0.75,1,8192,750,4004,0.45415982,0.310274437,6.855291427,-1.914708573
Hybrid,call,100,140,0.02,0.75,1,8192,750,4008,0.484672603,0.333153812,6.855464359,-1.914535641
Hybrid,call,100,140,0.02,0.75,1,8192,750,8002,0.351034556,0.155422089,7.043388953,-1.726611047
Hybrid,call,100,140,0.02,0.75,1,8192,750,8004,0.315737937,0.15368854,7.043270375,-1.726729625
Hybrid,call,100,140,0.02,0.75,1,8192,750,8008,0.319470026,0.16518624,7.30234972,-1.46765028
Hybrid,call,100,140,0.02,0.75,1,8192,1000,2002,0.913680198,0.782930295,6.532928574,-2.237071426
Hybrid,call,100,140,0.02,0.75,1,8192,1000,2004,0.923117135,0.794033264,6.945771083,-1.824228917
Hybrid,call,100,140,0.02,0.75,1,8192,1000,2008,0.954021395,0.828259834,6.567722397,-2.202277603
Hybrid,call,100,140,0.02,0.75,1,8192,1000,4002,0.531084411,0.389982886,7.187758294,-1.582241706
Hybrid,call,100,140,0.02,0.75,1,8192,1000,4004,0.539561407,0.399039068,6.838974278,-1.931025722
Hybrid,call,100,140,0.02,0.75,1,8192,1000,4008,0.531562464,0.395521723,7.883567817,-0.8864321835
Hybrid,call,100,140,0.02,0.75,1,8192,1000,8002,0.378295572,0.228189713,7.476637073,-1.293362927
Hybrid,call,100,140,0.02,0.75,1,8192,1000,8004,0.354168053,0.20169933,6.64826925,-2.12173075
Hybrid,call,100,140,0.02,0.75,1,8192,1000,8008,0.365209726,0.208435661,6.64824418,-2.12175582
Hybrid,call,100,140,0.02,0.75,1,16384,50,2002,0.212549885,0.080466901,6.794158978,-1.975841022
Hybrid,call,100,140,0.02,0.75,1,16384,50,2004,0.215663591,0.084117367,6.814333914,-1.955666086
Hybrid,call,100,140,0.02,0.75,1,16384,50,2008,0.215932205,0.08343709,6.738414,-2.031586
Hybrid,call,100,140,0.02,0.75,1,16384,50,4002,0.179196275,0.041197895,6.374078052,-2.395921948
Hybrid,call,100,140,0.02,0.75,1,16384,50,4004,0.183074733,0.044987396,6.265078436,-2.504921564
Hybrid,call,100,140,0.02,0.75,1,16384,50,4008,0.189352451,0.047587556,6.153982276,-2.616017724
Hybrid,call,100,140,0.02,0.75,1,16384,50,8002,0.178307147,0.02195743,6.329153299,-2.440846701
Hybrid,call,100,140,0.02,0.75,1,16384,50,8004,0.175536064,0.025622685,6.481055853,-2.288944147
Hybrid,call,100,140,0.02,0.75,1,16384,50,8008,0.176741149,0.022052329,6.475443158,-2.294556842
Hybrid,call,100,140,0.02,0.75,1,16384,100,2002,0.296840334,0.162874143,6.770459293,-1.999540707
Hybrid,call,100,140,0.02,0.75,1,16384,100,2004,0.297282154,0.163474022,6.569483606,-2.200516394
Hybrid,call,100,140,0.02,0.75,1,16384,100,2008,0.300661292,0.161675334,6.505133623,-2.264866377
Hybrid,call,100,140,0.02,0.75,1,16384,100,4002,0.221477653,0.086286447,6.855160406,-1.914839594
Hybrid,call,100,140,0.02,0.75,1,16384,100,4004,0.21904219,0.081546654,7.115349581,-1.654650419
Hybrid,call,100,140,0.02,0.75,1,16384,100,4008,0.215531317,0.07954787,7.140009035,-1.629990965
Hybrid,call,100,140,0.02,0.75,1,16384,100,8002,0.197469437,0.046232554,6.968119517,-1.801880483
Hybrid,call,100,140,0.02,0.75,1,16384,100,8004,0.195329382,0.045368729,6.789976592,-1.980023408
Hybrid,call,100,140,0.02,0.75,1,16384,100,8008,0.205822492,0.054695848,6.788711037,-1.981288963
Hybrid,call,100,140,0.02,0.75,1,16384,250,2002,0.548918433,0.413517291,7.591370181,-1.178629819
Hybrid,call,100,140,0.02,0.75,1,16384,250,2004,0.536439614,0.403347246,6.992380072,-1.777619928
Hybrid,call,100,140,0.02,0.75,1,16384,250,2008,0.523559064,0.391604791,7.220584329,-1.549415671
Hybrid,call,100,140,0.02,0.75,1,16384,250,4002,0.341421915,0.199532337,6.815651999,-1.954348001
Hybrid,call,100,140,0.02,0.75,1,16384,250,4004,0.342218342,0.20122842,6.77744667,-1.99255333
Hybrid,call,100,140,0.02,0.75,1,16384,250,4008,0.337619037,0.195709386,6.725555182,-2.044444818
Hybrid,call,100,140,0.02,0.75,1,16384,250,8002,0.270534106,0.110836501,6.54788124,-2.22211876
Hybrid,call,100,140,0.02,0.75,1,16384,250,8004,0.253533684,0.101394247,6.555918461,-2.214081539
Hybrid,call,100,140,0.02,0.75,1,16384,250,8008,0.266476011,0.114586828,6.555709,-2.214291
Hybrid,call,100,140,0.02,0.75,1,16384,500,2002,0.884005372,0.758082135,7.203519447,-1.566480553
Hybrid,call,100,140,0.02,0.75,1,16384,500,2004,0.923030736,0.791712759,6.840055229,-1.929944771
Hybrid,call,100,140,0.02,0.75,1,16384,500,2008,0.913288079,0.778788746,7.565240919,-1.204759081
